SKU,year,month,plan,back_bonus
74865,2019,7,180.0,120000
74865,2019,8,180.0,60000
74865,2019,9,190.0,40000
74865,2019,10,190.0,80000
74865,2019,11,180.0,100000
74865,2019,12,170.0,200000
74914,2019,1,110.0,60000
74914,2019,2,100.0,40000
74914,2019,3,110.0,160000
74914,2019,4,90.0,100000
74914,2019,5,120.0,180000
74914,2019,6,100.0,60000
74914,2019,7,100.0,40000
74914,2019,8,100.0,100000
74914,2019,9,90.0,80000
74914,2019,10,90.0,180000
74914,2019,11,90.0,120000
74914,2019,12,110.0,160000
74923,2019,10,60.0,80000
74923,2019,11,60.0,80000
74923,2019,12,100.0,180000
75096,2019,7,70.0,140000
75096,2019,8,120.0,60000
75096,2019,9,120.0,180000
75096,2019,10,120.0,80000
75096,2019,11,120.0,60000
75096,2019,12,120.0,100000
75100,2019,8,130.0,200000
75100,2019,9,190.0,160000
75100,2019,10,190.0,100000
75100,2019,11,170.0,40000
75100,2019,12,180.0,100000
75280,2019,1,40.0,120000
75280,2019,2,30.0,40000
75280,2019,3,30.0,120000
75280,2019,4,20.0,100000
75280,2019,5,30.0,100000
75280,2019,6,30.0,200000
75280,2019,7,20.0,160000
75280,2019,8,40.0,100000
75280,2019,9,20.0,180000
75280,2019,10,40.0,120000
75280,2019,11,30.0,180000
75280,2019,12,30.0,60000
75343,2019,8,130.0,100000
75343,2019,9,160.0,60000
75343,2019,10,160.0,160000
75343,2019,11,140.0,120000
75343,2019,12,150.0,40000
75356,2019,1,120.0,80000
75356,2019,2,90.0,60000
75356,2019,3,100.0,200000
75356,2019,4,90.0,60000
75356,2019,5,120.0,40000
75356,2019,6,80.0,200000
75356,2019,7,90.0,100000
75356,2019,8,100.0,60000
75356,2019,9,90.0,180000
75356,2019,10,90.0,100000
75356,2019,11,90.0,180000
75356,2019,12,120.0,80000
75434,2019,1,150.0,60000
75434,2019,2,140.0,120000
75434,2019,3,160.0,40000
75434,2019,4,150.0,40000
75434,2019,5,160.0,160000
75434,2019,6,120.0,40000
75531,2019,7,40.0,100000
75531,2019,8,90.0,40000
75531,2019,9,90.0,120000
75531,2019,10,90.0,200000
75531,2019,11,90.0,100000
75531,2019,12,90.0,200000
75661,2019,10,50.0,160000
75661,2019,11,50.0,80000
75661,2019,12,60.0,120000
75982,2019,9,60.0,180000
75982,2019,10,60.0,100000
75982,2019,11,60.0,100000
75982,2019,12,60.0,80000
76011,2019,3,20.0,160000
76011,2019,4,120.0,60000
76011,2019,5,130.0,120000
76011,2019,6,120.0,140000
76011,2019,7,120.0,120000
76011,2019,8,120.0,200000
76011,2019,9,120.0,100000
76011,2019,10,130.0,160000
76011,2019,11,130.0,200000
76011,2019,12,120.0,60000
76092,2019,1,130.0,180000
76092,2019,2,110.0,40000
76092,2019,3,130.0,180000
76092,2019,4,110.0,200000
76092,2019,5,120.0,60000
76092,2019,6,110.0,140000
76092,2019,7,120.0,160000
76092,2019,8,120.0,120000
76092,2019,9,110.0,100000
76092,2019,10,130.0,160000
76092,2019,11,120.0,200000
76092,2019,12,120.0,160000
76127,2019,5,170.0,160000
76127,2019,6,160.0,60000
76127,2019,7,160.0,80000
76127,2019,8,170.0,100000
76127,2019,9,170.0,120000
76127,2019,10,170.0,140000
76127,2019,11,160.0,140000
76127,2019,12,160.0,180000
76187,2019,1,170.0,40000
76202,2019,1,90.0,40000
76202,2019,2,200.0,120000
76202,2019,3,220.0,100000
76202,2019,4,200.0,120000
76202,2019,5,220.0,100000
76202,2019,6,210.0,180000
76202,2019,7,210.0,100000
76202,2019,8,220.0,100000
76202,2019,9,210.0,140000
76202,2019,10,220.0,180000
76202,2019,11,210.0,200000
76202,2019,12,210.0,180000
76245,2019,7,110.0,100000
76245,2019,8,120.0,40000
76245,2019,9,120.0,180000
76245,2019,10,130.0,200000
76245,2019,11,130.0,100000
76245,2019,12,140.0,60000
76248,2019,1,220.0,160000
76248,2019,2,190.0,60000
76248,2019,3,210.0,100000
76248,2019,4,200.0,80000
76248,2019,5,210.0,160000
76248,2019,6,220.0,160000
76248,2019,7,190.0,140000
76272,2019,1,90.0,160000
76272,2019,2,80.0,160000
76272,2019,3,100.0,60000
76272,2019,4,90.0,100000
76272,2019,5,100.0,160000
76272,2019,6,90.0,100000
76272,2019,7,80.0,120000
76272,2019,8,90.0,160000
76272,2019,9,90.0,120000
76272,2019,10,100.0,60000
76272,2019,11,90.0,180000
76272,2019,12,80.0,40000
76401,2019,1,100.0,100000
76401,2019,2,80.0,40000
76401,2019,3,100.0,80000
76401,2019,4,90.0,40000
76401,2019,5,60.0,40000
76539,2019,8,150.0,140000
76539,2019,9,150.0,120000
76539,2019,10,150.0,140000
76539,2019,11,150.0,100000
76539,2019,12,150.0,140000
76607,2019,10,10.0,200000
76607,2019,11,160.0,80000
76607,2019,12,150.0,180000
76811,2019,1,190.0,140000
76811,2019,2,170.0,180000
76811,2019,3,180.0,100000
76811,2019,4,180.0,160000
76811,2019,5,160.0,40000
76988,2019,1,80.0,80000
76988,2019,2,80.0,80000
76988,2019,3,100.0,200000
76988,2019,4,90.0,140000
76988,2019,5,90.0,100000
76988,2019,6,80.0,180000
76988,2019,7,100.0,100000
76988,2019,8,30.0,120000
77068,2019,1,140.0,80000
77068,2019,2,140.0,60000
77068,2019,3,160.0,120000
77068,2019,4,140.0,180000
77068,2019,5,150.0,40000
77068,2019,6,160.0,40000
77068,2019,7,160.0,140000
77068,2019,8,160.0,180000
77068,2019,9,150.0,140000
77068,2019,10,160.0,120000
77068,2019,11,150.0,160000
77068,2019,12,160.0,100000
77374,2019,1,140.0,180000
77374,2019,2,120.0,160000
77374,2019,3,140.0,160000
77374,2019,4,120.0,140000
77374,2019,5,140.0,180000
77374,2019,6,120.0,160000
77374,2019,7,130.0,120000
77374,2019,8,140.0,40000
77374,2019,9,120.0,140000
77374,2019,10,120.0,180000
77374,2019,11,120.0,180000
77374,2019,12,160.0,40000
77540,2019,1,120.0,140000
77540,2019,2,110.0,60000
77540,2019,3,130.0,160000
77540,2019,4,120.0,40000
77540,2019,5,140.0,40000
77540,2019,6,140.0,160000
77540,2019,7,130.0,40000
77540,2019,8,140.0,200000
77540,2019,9,120.0,100000
77540,2019,10,130.0,200000
77540,2019,11,120.0,80000
77540,2019,12,120.0,80000
77573,2019,7,80.0,160000
77573,2019,8,160.0,200000
77573,2019,9,150.0,120000
77573,2019,10,150.0,80000
77573,2019,11,150.0,80000
77573,2019,12,150.0,140000
77593,2019,1,160.0,60000
77593,2019,2,130.0,140000
77593,2019,3,150.0,120000
77593,2019,4,160.0,80000
77593,2019,5,150.0,100000
77593,2019,6,150.0,60000
77593,2019,7,150.0,100000
77593,2019,8,150.0,60000
77593,2019,9,140.0,120000
77593,2019,10,160.0,120000
77593,2019,11,150.0,60000
77593,2019,12,150.0,160000
77615,2019,8,160.0,200000
77615,2019,9,210.0,60000
77615,2019,10,220.0,120000
77615,2019,11,220.0,80000
77615,2019,12,220.0,180000
77688,2019,5,100.0,160000
77688,2019,6,80.0,160000
77688,2019,7,90.0,180000
77860,2019,5,80.0,140000
77860,2019,6,180.0,140000
77860,2019,7,180.0,60000
77860,2019,8,190.0,140000
77860,2019,9,180.0,100000
77860,2019,10,180.0,100000
77860,2019,11,180.0,60000
77860,2019,12,180.0,100000
78070,2019,1,110.0,100000
78070,2019,2,100.0,120000
78070,2019,3,100.0,180000
78070,2019,4,90.0,160000
78070,2019,5,120.0,40000
78070,2019,6,90.0,60000
78070,2019,7,100.0,60000
78070,2019,8,100.0,160000
78070,2019,9,90.0,180000
78070,2019,10,90.0,180000
78070,2019,11,90.0,160000
78070,2019,12,130.0,40000
78072,2019,1,20.0,200000
78072,2019,2,90.0,160000
78072,2019,3,90.0,140000
78072,2019,4,90.0,80000
78072,2019,5,100.0,140000
78072,2019,6,100.0,100000
78072,2019,7,110.0,80000
78072,2019,8,110.0,80000
78072,2019,9,90.0,120000
78072,2019,10,100.0,200000
78072,2019,11,90.0,160000
78072,2019,12,90.0,100000
78073,2019,1,170.0,160000
78073,2019,2,140.0,140000
78073,2019,3,160.0,160000
78073,2019,4,140.0,100000
78073,2019,5,160.0,160000
78073,2019,6,160.0,100000
78073,2019,7,160.0,120000
78073,2019,8,160.0,140000
78073,2019,9,20.0,80000
78354,2019,9,150.0,100000
78354,2019,10,180.0,80000
78354,2019,11,180.0,180000
78354,2019,12,180.0,200000
78355,2019,5,110.0,100000
78355,2019,6,100.0,200000
78355,2019,7,90.0,100000
78355,2019,8,100.0,160000
78355,2019,9,90.0,40000
78355,2019,10,90.0,100000
78355,2019,11,80.0,200000
78355,2019,12,140.0,100000
78433,2019,2,0.0,60000
78433,2019,3,30.0,60000
78433,2019,4,40.0,60000
78433,2019,5,40.0,80000
78433,2019,6,40.0,200000
78433,2019,7,30.0,200000
78433,2019,8,30.0,200000
78433,2019,9,30.0,200000
78433,2019,10,40.0,120000
78433,2019,11,30.0,180000
78433,2019,12,30.0,80000
78442,2019,1,210.0,80000
78442,2019,2,190.0,60000
78442,2019,3,210.0,180000
78442,2019,4,200.0,160000
78442,2019,5,220.0,140000
78442,2019,6,200.0,180000
78442,2019,7,210.0,160000
78442,2019,8,220.0,80000
78442,2019,9,210.0,200000
78442,2019,10,220.0,80000
78442,2019,11,200.0,40000
78442,2019,12,210.0,140000
78547,2019,2,30.0,140000
78547,2019,3,90.0,40000
78547,2019,4,100.0,160000
78547,2019,5,90.0,120000
78547,2019,6,90.0,40000
78547,2019,7,90.0,100000
78547,2019,8,100.0,100000
78547,2019,9,90.0,60000
78547,2019,10,100.0,200000
78547,2019,11,90.0,200000
78547,2019,12,100.0,60000
78621,2019,1,130.0,120000
78621,2019,2,130.0,60000
78621,2019,3,140.0,180000
78621,2019,4,150.0,80000
78621,2019,5,150.0,160000
78621,2019,6,140.0,200000
78621,2019,7,140.0,140000
78621,2019,8,150.0,120000
78621,2019,9,160.0,40000
78621,2019,10,150.0,80000
78621,2019,11,150.0,160000
78621,2019,12,150.0,80000
78624,2019,1,140.0,180000
78624,2019,2,120.0,180000
78624,2019,3,130.0,60000
78624,2019,4,120.0,40000
78624,2019,5,140.0,140000
78624,2019,6,120.0,120000
78624,2019,7,120.0,160000
78624,2019,8,140.0,120000
78624,2019,9,120.0,40000
78624,2019,10,120.0,180000
78624,2019,11,120.0,140000
78624,2019,12,160.0,200000
78705,2019,4,40.0,80000
78705,2019,5,140.0,180000
78705,2019,6,120.0,160000
78705,2019,7,120.0,140000
78705,2019,8,140.0,140000
78705,2019,9,130.0,120000
78705,2019,10,120.0,180000
78705,2019,11,120.0,180000
78705,2019,12,150.0,160000
78916,2019,1,120.0,200000
78916,2019,2,180.0,180000
78916,2019,3,160.0,160000
78927,2019,1,170.0,80000
78927,2019,2,150.0,60000
78927,2019,3,170.0,180000
78927,2019,4,160.0,80000
78927,2019,5,180.0,80000
78927,2019,6,150.0,80000
78927,2019,7,150.0,140000
78927,2019,8,150.0,120000
78927,2019,9,140.0,180000
78927,2019,10,160.0,40000
78927,2019,11,150.0,80000
78927,2019,12,190.0,60000
78953,2019,1,110.0,200000
78953,2019,2,100.0,40000
78953,2019,3,90.0,100000
78953,2019,4,90.0,200000
78953,2019,5,120.0,140000
78953,2019,6,120.0,160000
78953,2019,7,100.0,140000
78953,2019,8,100.0,200000
78953,2019,9,100.0,200000
78953,2019,10,110.0,40000
78953,2019,11,100.0,60000
78953,2019,12,90.0,60000
78975,2019,4,120.0,200000
78975,2019,5,220.0,40000
78975,2019,6,200.0,120000
78975,2019,7,220.0,180000
78975,2019,8,220.0,60000
78975,2019,9,210.0,60000
78975,2019,10,220.0,60000
78975,2019,11,210.0,120000
78975,2019,12,210.0,140000
79052,2019,1,120.0,60000
79052,2019,2,110.0,200000
79052,2019,3,120.0,120000
79052,2019,4,120.0,120000
79052,2019,5,140.0,140000
79052,2019,6,140.0,60000
79052,2019,7,150.0,140000
79052,2019,8,150.0,80000
79052,2019,9,130.0,120000
79052,2019,10,120.0,100000
79052,2019,11,110.0,120000
79052,2019,12,120.0,160000
79148,2019,9,100.0,140000
79148,2019,10,130.0,80000
79148,2019,11,110.0,60000
79148,2019,12,120.0,180000
79217,2019,10,120.0,120000
79217,2019,11,150.0,180000
79217,2019,12,190.0,200000
79290,2019,6,90.0,100000
79290,2019,7,150.0,60000
79290,2019,8,160.0,140000
79290,2019,9,140.0,60000
79290,2019,10,150.0,200000
79290,2019,11,160.0,160000
79290,2019,12,170.0,60000
79425,2019,1,170.0,160000
79425,2019,2,150.0,60000
79425,2019,3,160.0,40000
79425,2019,4,150.0,40000
79425,2019,5,160.0,120000
79425,2019,6,150.0,40000
79425,2019,7,160.0,80000
79425,2019,8,160.0,100000
79425,2019,9,150.0,100000
79425,2019,10,150.0,200000
79425,2019,11,140.0,100000
79425,2019,12,180.0,140000
79558,2019,9,60.0,200000
79558,2019,10,60.0,40000
79558,2019,11,70.0,120000
79558,2019,12,30.0,160000
79907,2019,3,210.0,40000
79907,2019,4,210.0,140000
79907,2019,5,240.0,160000
79907,2019,6,210.0,160000
79907,2019,7,220.0,200000
79907,2019,8,230.0,40000
79907,2019,9,220.0,160000
79907,2019,10,200.0,140000
79907,2019,11,210.0,200000
79907,2019,12,240.0,40000
80167,2019,3,60.0,40000
80167,2019,4,150.0,40000
80167,2019,5,150.0,60000
80167,2019,6,150.0,200000
80167,2019,7,160.0,180000
80167,2019,8,150.0,60000
80167,2019,9,150.0,160000
80167,2019,10,140.0,80000
80167,2019,11,150.0,60000
80167,2019,12,150.0,200000
80459,2019,1,50.0,120000
80459,2019,2,50.0,140000
80459,2019,3,60.0,120000
80459,2019,4,60.0,180000
80459,2019,5,70.0,180000
80459,2019,6,60.0,80000
80459,2019,7,60.0,180000
80459,2019,8,70.0,160000
80459,2019,9,60.0,200000
80459,2019,10,60.0,100000
80459,2019,11,60.0,120000
80459,2019,12,80.0,160000
80542,2019,8,20.0,80000
80542,2019,9,30.0,180000
80542,2019,10,40.0,60000
80542,2019,11,30.0,200000
80542,2019,12,30.0,80000
80744,2019,1,10.0,120000
80744,2019,2,200.0,160000
80744,2019,3,220.0,200000
80744,2019,4,210.0,200000
80744,2019,5,200.0,100000
80744,2019,6,210.0,80000
80744,2019,7,230.0,180000
80744,2019,8,210.0,40000
80744,2019,9,210.0,160000
80744,2019,10,210.0,100000
80744,2019,11,220.0,180000
80744,2019,12,200.0,80000
80765,2019,5,40.0,140000
80765,2019,6,90.0,200000
80765,2019,7,90.0,180000
80765,2019,8,90.0,80000
80765,2019,9,100.0,160000
80765,2019,10,90.0,40000
80765,2019,11,90.0,40000
80765,2019,12,100.0,60000
81255,2019,1,130.0,120000
81255,2019,2,120.0,180000
81255,2019,3,120.0,40000
81255,2019,4,70.0,40000
81314,2019,2,90.0,200000
81314,2019,3,150.0,140000
81314,2019,4,130.0,100000
81314,2019,5,160.0,40000
81314,2019,6,140.0,200000
81314,2019,7,140.0,180000
81314,2019,8,140.0,40000
81314,2019,9,120.0,200000
81314,2019,10,150.0,40000
81314,2019,11,130.0,60000
81314,2019,12,130.0,100000
81439,2019,1,40.0,120000
81439,2019,2,30.0,160000
81439,2019,3,30.0,80000
81439,2019,4,30.0,80000
81439,2019,5,30.0,200000
81439,2019,6,40.0,160000
81439,2019,7,40.0,200000
81439,2019,8,40.0,100000
81439,2019,9,30.0,100000
81439,2019,10,30.0,80000
81439,2019,11,30.0,180000
81439,2019,12,30.0,40000
81502,2019,1,90.0,80000
81502,2019,2,90.0,80000
81502,2019,3,90.0,140000
81502,2019,4,100.0,200000
81502,2019,5,100.0,100000
81502,2019,6,80.0,120000
81502,2019,7,70.0,140000
81603,2019,5,40.0,100000
81603,2019,6,180.0,100000
81603,2019,7,190.0,80000
81603,2019,8,190.0,160000
81603,2019,9,180.0,120000
81603,2019,10,180.0,40000
81603,2019,11,180.0,80000
81603,2019,12,190.0,60000
81681,2019,1,90.0,140000
81681,2019,2,70.0,140000
81681,2019,3,70.0,60000
81681,2019,4,60.0,200000
81681,2019,5,80.0,40000
81681,2019,6,60.0,180000
81681,2019,7,60.0,60000
81681,2019,8,60.0,160000
81681,2019,9,60.0,140000
81681,2019,10,60.0,180000
81681,2019,11,60.0,140000
81681,2019,12,100.0,180000
81807,2019,1,120.0,140000
81807,2019,2,120.0,100000
81807,2019,3,120.0,140000
81807,2019,4,120.0,100000
81807,2019,5,130.0,180000
81807,2019,6,120.0,140000
81807,2019,7,120.0,120000
81807,2019,8,120.0,140000
81807,2019,9,120.0,140000
81807,2019,10,120.0,180000
81807,2019,11,120.0,100000
81807,2019,12,120.0,80000
81864,2019,10,20.0,80000
81864,2019,11,60.0,160000
81864,2019,12,60.0,140000
81897,2019,9,10.0,120000
81897,2019,10,180.0,160000
81897,2019,11,180.0,180000
81897,2019,12,160.0,180000
81944,2019,1,100.0,120000
81944,2019,2,80.0,140000
81944,2019,3,90.0,160000
81944,2019,4,90.0,140000
81944,2019,5,100.0,180000
81944,2019,6,110.0,140000
81944,2019,7,120.0,40000
81944,2019,8,110.0,40000
81944,2019,9,100.0,180000
81944,2019,10,90.0,80000
81944,2019,11,90.0,120000
81944,2019,12,90.0,100000
81955,2019,1,100.0,200000
81955,2019,2,100.0,80000
81955,2019,3,100.0,100000
81955,2019,4,100.0,60000
81955,2019,5,100.0,40000
81955,2019,6,110.0,200000
81955,2019,7,110.0,200000
81955,2019,8,110.0,200000
81955,2019,9,100.0,60000
81955,2019,10,100.0,180000
81955,2019,11,120.0,60000
81955,2019,12,110.0,200000
82175,2019,4,40.0,100000
82175,2019,5,100.0,100000
82175,2019,6,90.0,100000
82175,2019,7,90.0,180000
82175,2019,8,80.0,80000
82175,2019,9,90.0,180000
82175,2019,10,80.0,100000
82175,2019,11,90.0,160000
82175,2019,12,80.0,140000
82253,2019,9,80.0,140000
82253,2019,10,120.0,60000
82253,2019,11,120.0,60000
82253,2019,12,120.0,200000
82307,2019,1,90.0,60000
82307,2019,2,150.0,140000
82307,2019,3,150.0,120000
82307,2019,4,150.0,180000
82307,2019,5,150.0,40000
82307,2019,6,150.0,180000
82307,2019,7,150.0,160000
82307,2019,8,170.0,140000
82307,2019,9,50.0,40000
82401,2019,1,110.0,140000
82401,2019,2,100.0,140000
82401,2019,3,110.0,140000
82401,2019,4,90.0,200000
82401,2019,5,120.0,60000
82401,2019,6,90.0,140000
82401,2019,7,90.0,120000
82401,2019,8,110.0,60000
82401,2019,9,90.0,40000
82401,2019,10,90.0,40000
82401,2019,11,90.0,60000
82401,2019,12,130.0,180000
82488,2019,9,30.0,40000
82488,2019,10,90.0,200000
82488,2019,11,90.0,160000
82488,2019,12,90.0,180000
82522,2019,1,100.0,200000
82522,2019,2,80.0,40000
82522,2019,3,90.0,200000
82522,2019,4,90.0,140000
82522,2019,5,100.0,100000
82522,2019,6,100.0,140000
82522,2019,7,90.0,100000
82522,2019,8,70.0,180000
82649,2019,1,230.0,180000
82649,2019,2,200.0,60000
82649,2019,3,220.0,100000
82649,2019,4,200.0,100000
82649,2019,5,230.0,180000
82649,2019,6,200.0,200000
82649,2019,7,210.0,60000
82649,2019,8,220.0,120000
82649,2019,9,220.0,140000
82649,2019,10,210.0,80000
82649,2019,11,210.0,200000
82649,2019,12,240.0,200000
82663,2019,5,10.0,140000
82663,2019,6,50.0,140000
82663,2019,7,60.0,160000
82663,2019,8,70.0,100000
82663,2019,9,60.0,200000
82663,2019,10,20.0,40000
82731,2019,1,0.0,120000
82731,2019,2,30.0,140000
82731,2019,3,30.0,120000
82731,2019,4,30.0,80000
82731,2019,5,40.0,180000
82731,2019,6,50.0,200000
82731,2019,7,50.0,180000
82731,2019,8,60.0,120000
82731,2019,9,30.0,40000
82731,2019,10,30.0,160000
82731,2019,11,30.0,200000
82731,2019,12,30.0,60000
82748,2019,1,220.0,160000
82748,2019,2,190.0,40000
82748,2019,3,210.0,140000
82748,2019,4,210.0,160000
82748,2019,5,210.0,100000
82748,2019,6,220.0,120000
82748,2019,7,220.0,200000
82748,2019,8,220.0,60000
82748,2019,9,200.0,160000
82748,2019,10,210.0,200000
82748,2019,11,200.0,200000
82748,2019,12,210.0,40000
82804,2019,8,40.0,60000
82804,2019,9,60.0,80000
82804,2019,10,60.0,60000
82804,2019,11,50.0,140000
82804,2019,12,60.0,100000
82836,2019,1,60.0,180000
82836,2019,2,50.0,60000
82836,2019,3,60.0,120000
82836,2019,4,60.0,140000
82836,2019,5,70.0,120000
82836,2019,6,60.0,200000
82836,2019,7,60.0,40000
82836,2019,8,70.0,200000
82836,2019,9,70.0,160000
82836,2019,10,60.0,160000
82836,2019,11,60.0,200000
82836,2019,12,70.0,140000
82947,2019,1,120.0,100000
82947,2019,2,120.0,80000
82947,2019,3,130.0,160000
82947,2019,4,110.0,100000
82947,2019,5,130.0,60000
82947,2019,6,120.0,100000
82947,2019,7,120.0,40000
82947,2019,8,120.0,100000
82947,2019,9,110.0,140000
82947,2019,10,130.0,160000
82947,2019,11,130.0,100000
82947,2019,12,120.0,160000
83255,2019,1,90.0,120000
83255,2019,2,90.0,140000
83255,2019,3,100.0,80000
83255,2019,4,90.0,100000
83255,2019,5,80.0,100000
83255,2019,6,90.0,80000
83255,2019,7,90.0,200000
83255,2019,8,90.0,160000
83255,2019,9,90.0,180000
83255,2019,10,60.0,100000
83291,2019,7,60.0,200000
83291,2019,8,100.0,60000
83291,2019,9,80.0,120000
83291,2019,10,90.0,100000
83291,2019,11,100.0,160000
83291,2019,12,100.0,60000
83297,2019,8,30.0,60000
83297,2019,9,120.0,100000
83297,2019,10,130.0,80000
83297,2019,11,120.0,100000
83297,2019,12,110.0,60000
83340,2019,4,50.0,100000
83340,2019,5,150.0,160000
83340,2019,6,140.0,40000
83340,2019,7,150.0,60000
83340,2019,8,20.0,60000
83361,2019,10,90.0,160000
83361,2019,11,90.0,40000
83587,2019,1,90.0,200000
83587,2019,2,90.0,40000
83587,2019,3,90.0,180000
83587,2019,4,90.0,120000
83587,2019,5,90.0,80000
83587,2019,6,80.0,120000
83587,2019,7,80.0,60000
83587,2019,8,100.0,180000
83587,2019,9,90.0,140000
83587,2019,10,100.0,160000
83587,2019,11,100.0,40000
83587,2019,12,100.0,60000
83908,2019,1,90.0,100000
83908,2019,2,90.0,100000
83908,2019,3,90.0,140000
83908,2019,4,80.0,160000
83908,2019,5,80.0,100000
83908,2019,6,100.0,80000
83908,2019,7,80.0,60000
83908,2019,8,100.0,40000
83908,2019,9,80.0,100000
83931,2019,5,20.0,120000
83931,2019,6,70.0,80000
83931,2019,7,90.0,40000
83931,2019,8,80.0,160000
83931,2019,9,60.0,160000
83931,2019,10,60.0,60000
83931,2019,11,60.0,120000
83931,2019,12,60.0,160000
83933,2019,10,120.0,140000
83933,2019,11,150.0,80000
83933,2019,12,170.0,60000
84011,2019,1,60.0,140000
84011,2019,2,60.0,60000
84011,2019,3,60.0,60000
84011,2019,4,60.0,140000
84011,2019,5,80.0,180000
84011,2019,6,80.0,80000
84011,2019,7,70.0,200000
84011,2019,8,90.0,100000
84011,2019,9,70.0,100000
84011,2019,10,60.0,80000
84011,2019,11,60.0,160000
84011,2019,12,60.0,100000
84024,2019,10,50.0,160000
84024,2019,11,90.0,80000
84024,2019,12,130.0,120000
84184,2019,1,170.0,160000
84184,2019,2,150.0,60000
84184,2019,3,160.0,40000
84184,2019,4,160.0,100000
84184,2019,5,180.0,80000
84184,2019,6,90.0,100000
84205,2019,4,70.0,120000
84205,2019,5,90.0,200000
84205,2019,6,80.0,40000
84205,2019,7,80.0,60000
84205,2019,8,90.0,180000
84205,2019,9,80.0,180000
84205,2019,10,90.0,100000
84205,2019,11,100.0,80000
84205,2019,12,80.0,100000
84299,2019,9,90.0,160000
84299,2019,10,160.0,100000
84299,2019,11,150.0,40000
84299,2019,12,150.0,120000
84435,2019,6,20.0,120000
84435,2019,7,40.0,180000
84435,2019,8,40.0,120000
84435,2019,9,40.0,40000
84435,2019,10,30.0,140000
84435,2019,11,30.0,60000
84435,2019,12,60.0,120000
84441,2019,1,40.0,100000
84441,2019,2,30.0,140000
84441,2019,3,30.0,180000
84441,2019,4,30.0,160000
84441,2019,5,30.0,160000
84441,2019,6,40.0,100000
84441,2019,7,30.0,120000
84441,2019,8,40.0,140000
84441,2019,9,30.0,200000
84441,2019,10,40.0,100000
84441,2019,11,30.0,120000
84441,2019,12,30.0,200000
84677,2019,5,110.0,180000
84677,2019,6,150.0,140000
84677,2019,7,150.0,60000
84677,2019,8,160.0,80000
84677,2019,9,150.0,160000
84677,2019,10,150.0,160000
84677,2019,11,150.0,40000
84677,2019,12,150.0,60000
84709,2019,1,140.0,60000
84709,2019,2,120.0,140000
84709,2019,3,130.0,40000
84709,2019,4,140.0,140000
84709,2019,5,150.0,60000
84709,2019,6,130.0,40000
84709,2019,7,120.0,120000
84709,2019,8,140.0,180000
84709,2019,9,120.0,160000
84709,2019,10,130.0,100000
84709,2019,11,120.0,200000
84709,2019,12,160.0,200000
84724,2019,3,90.0,200000
84724,2019,4,120.0,140000
84724,2019,5,120.0,200000
84724,2019,6,120.0,40000
84724,2019,7,120.0,100000
84724,2019,8,130.0,80000
84724,2019,9,120.0,200000
84724,2019,10,120.0,180000
84724,2019,11,120.0,120000
84724,2019,12,120.0,120000
84910,2019,1,90.0,160000
84910,2019,2,80.0,100000
84910,2019,3,90.0,40000
84910,2019,4,90.0,200000
84910,2019,5,90.0,80000
84910,2019,6,100.0,60000
84910,2019,7,90.0,60000
84910,2019,8,100.0,60000
84910,2019,9,90.0,80000
84910,2019,10,100.0,200000
84910,2019,11,90.0,120000
84910,2019,12,80.0,160000
85124,2019,5,50.0,60000
85124,2019,6,90.0,180000
85124,2019,7,90.0,80000
85124,2019,8,90.0,40000
85124,2019,9,90.0,120000
85124,2019,10,80.0,60000
85124,2019,11,100.0,40000
85124,2019,12,110.0,80000
85231,2019,1,220.0,200000
85231,2019,2,190.0,100000
85231,2019,3,220.0,80000
85231,2019,4,210.0,60000
85231,2019,5,210.0,160000
85231,2019,6,210.0,160000
85231,2019,7,220.0,100000
85231,2019,8,220.0,200000
85231,2019,9,210.0,180000
85231,2019,10,220.0,80000
85231,2019,11,200.0,80000
85231,2019,12,210.0,180000
85249,2019,1,30.0,100000
85249,2019,2,30.0,120000
85249,2019,3,40.0,200000
85249,2019,4,20.0,40000
85249,2019,5,40.0,120000
85249,2019,6,30.0,80000
85249,2019,7,40.0,80000
85249,2019,8,30.0,40000
85249,2019,9,40.0,120000
85249,2019,10,30.0,160000
85249,2019,11,20.0,60000
85249,2019,12,40.0,140000
85374,2019,1,190.0,100000
85374,2019,2,180.0,200000
85374,2019,3,190.0,140000
85374,2019,4,180.0,80000
85374,2019,5,180.0,80000
85374,2019,6,180.0,120000
85374,2019,7,190.0,60000
85374,2019,8,50.0,140000
85442,2019,8,10.0,180000
85442,2019,9,90.0,100000
85442,2019,10,90.0,160000
85442,2019,11,80.0,160000
85442,2019,12,90.0,100000
85473,2019,1,180.0,120000
85473,2019,2,200.0,60000
85473,2019,3,220.0,60000
85473,2019,4,210.0,80000
85473,2019,5,210.0,60000
85473,2019,6,210.0,100000
85473,2019,7,200.0,160000
85473,2019,8,210.0,80000
85473,2019,9,210.0,180000
85473,2019,10,210.0,120000
85473,2019,11,200.0,80000
85473,2019,12,220.0,100000
85535,2019,1,180.0,60000
85535,2019,2,150.0,60000
85535,2019,3,160.0,120000
85535,2019,4,150.0,60000
85535,2019,5,170.0,100000
85535,2019,6,140.0,60000
85535,2019,7,150.0,200000
85535,2019,8,10.0,60000
85695,2019,1,210.0,120000
85695,2019,2,200.0,40000
85695,2019,3,210.0,80000
85695,2019,4,210.0,140000
85695,2019,5,220.0,140000
85695,2019,6,210.0,200000
85695,2019,7,220.0,60000
